,time,state_pred_loss_t/test,model.name,system.group,Name
38,0.114,5.4227190017700195,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
39,0.117,5.421083927154541,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
40,0.12,5.419399261474609,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
41,0.123,5.418298244476318,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
42,0.126,5.4179534912109375,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
43,0.129,5.417787075042725,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
44,0.132,5.417794227600098,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
45,0.135,5.418424129486084,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
46,0.138,5.420385837554932,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
47,0.14100000000000001,5.425695896148682,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
48,0.14400000000000002,5.436704635620117,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
49,0.147,5.455484390258789,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
50,0.15,5.482537746429443,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
51,0.153,5.512983798980713,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
52,0.156,5.5405073165893555,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
53,0.159,5.560056209564209,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
54,0.162,5.570484638214111,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
55,0.165,5.571401596069336,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
56,0.168,5.564563274383545,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
57,0.171,5.551644325256348,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
58,0.17400000000000002,5.534634113311768,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
59,0.177,5.516596794128418,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
60,0.18,5.498861789703369,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
61,0.183,5.482182025909424,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
62,0.186,5.46623420715332,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
63,0.189,5.451349258422852,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
64,0.192,5.437356472015381,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
65,0.195,5.424938678741455,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
66,0.198,5.415038108825684,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
67,0.201,5.407159805297852,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
68,0.20400000000000001,5.400041580200195,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
69,0.20700000000000002,5.3935675621032715,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
70,0.21,5.387535095214844,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
71,0.213,5.381577968597412,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
72,0.216,5.375148773193359,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
73,0.219,5.366971969604492,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
74,0.222,5.356181621551514,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
75,0.225,5.341343879699707,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
76,0.228,5.322591304779053,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
77,0.231,5.301877021789551,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
78,0.234,5.281025409698486,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
79,0.23700000000000002,5.260887622833252,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
80,0.24,5.241726875305176,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
81,0.243,5.223417282104492,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
82,0.246,5.2055206298828125,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
83,0.249,5.188349723815918,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
84,0.252,5.17240571975708,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
85,0.255,5.15754508972168,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
86,0.258,5.143390655517578,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
87,0.261,5.130283355712891,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
88,0.264,5.118914604187012,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
89,0.267,5.11044454574585,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
90,0.27,5.104791164398193,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
91,0.273,5.101830005645752,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
92,0.276,5.10151481628418,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
93,0.279,5.103979110717773,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
94,0.28200000000000003,5.1090803146362305,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
95,0.28500000000000003,5.1166791915893555,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
96,0.28800000000000003,5.126631736755371,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
97,0.291,5.13923978805542,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
98,0.294,5.153647422790527,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
99,0.297,5.169368743896484,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
100,0.3,5.186705112457275,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
0,0.0,4.670656204223633,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
1,0.003,4.68472146987915,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
2,0.006,4.707422733306885,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
3,0.009000000000000001,4.73475980758667,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
4,0.012,4.766055583953857,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
5,0.015,4.8010101318359375,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
6,0.018000000000000002,4.839785575866699,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
7,0.021,4.882350444793701,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
8,0.024,4.927976608276367,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
9,0.027,4.974637031555176,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
10,0.03,5.021495819091797,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
11,0.033,5.067325592041016,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
12,0.036000000000000004,5.1102681159973145,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
13,0.039,5.150126934051514,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
14,0.042,5.186748504638672,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
15,0.045,5.219076633453369,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
16,0.048,5.246870517730713,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
17,0.051000000000000004,5.270174026489258,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
18,0.054,5.290822982788086,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
19,0.057,5.311302185058594,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
20,0.06,5.332200050354004,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
21,0.063,5.354584217071533,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
22,0.066,5.378536701202393,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
23,0.069,5.403855323791504,DAE-AUG,C2,S:forward_minus_0_4-OS:3-G:C2-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.max_epochs=500 system.terrain=uneven_easy system=mini_cheetah-c2
